@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
3205,'2024/04/23 23:42:59:488',6,30,109,51,0.01,0.5,0.5
3206,'2024/04/23 23:42:59:520',6,29,108,54,0.01,0.5,0.5
3207,'2024/04/23 23:42:59:550',6,29,108,54,0.01,0.5,0.5
3208,'2024/04/23 23:42:59:580',6,28,106,56,0.01,0.5,0.5
3209,'2024/04/23 23:42:59:615',6,28,106,56,0.01,0.5,0.5
3210,'2024/04/23 23:42:59:651',6,26,107,57,0.01,0.5,0.5
3211,'2024/04/23 23:42:59:683',6,26,107,57,0.01,0.5,0.5
3212,'2024/04/23 23:42:59:725',6,26,109,55,0.01,0.5,0.5
3213,'2024/04/23 23:42:59:762',6,26,109,55,0.01,0.5,0.5
3214,'2024/04/23 23:42:59:798',6,25,108,56,0.01,0.5,0.5
3215,'2024/04/23 23:42:59:834',6,25,108,56,0.01,0.5,0.5
3216,'2024/04/23 23:42:59:880',6,26,111,53,0,0.5,0.5
3217,'2024/04/23 23:42:59:919',6,24,108,58,0,0.5,0.5
3218,'2024/04/23 23:42:59:958',6,24,108,58,0,0.5,0.5
3219,'2024/04/23 23:42:59:995',6,24,108,59,0,0.5,0.5
3220,'2024/04/23 23:43:00:035',6,26,110,54,0,0.5,0.5
3221,'2024/04/23 23:43:00:070',6,26,110,54,0,0.5,0.5
3222,'2024/04/23 23:43:00:105',6,22,107,59,0,0.5,0.5
3223,'2024/04/23 23:43:00:139',6,22,107,59,0,0.5,0.5
3224,'2024/04/23 23:43:00:172',6,22,108,58,0,0.5,0.5
3225,'2024/04/23 23:43:00:204',6,22,108,58,0,0.5,0.5
3226,'2024/04/23 23:43:00:233',6,28,112,50,0,0.5,0.5
3227,'2024/04/23 23:43:00:264',6,28,112,50,0,0.5,0.5
3228,'2024/04/23 23:43:00:295',6,28,112,50,0,0.5,0.5
3229,'2024/04/23 23:43:00:328',6,24,110,55,0,0.5,0.5
3230,'2024/04/23 23:43:00:362',6,24,110,55,0,0.5,0.5
3231,'2024/04/23 23:43:00:392',6,24,111,54,0,0.5,0.5
3232,'2024/04/23 23:43:00:423',6,24,111,54,0,0.5,0.5
3233,'2024/04/23 23:43:00:457',6,24,111,54,0,0.5,0.5
3234,'2024/04/23 23:43:00:491',6,23,108,58,0,0.5,0.5
3235,'2024/04/23 23:43:00:522',6,23,108,58,0,0.5,0.5
3236,'2024/04/23 23:43:00:554',6,23,108,58,0,0.5,0.5
3237,'2024/04/23 23:43:00:588',6,25,108,55,0,0.5,0.5
3238,'2024/04/23 23:43:00:622',6,25,108,55,0,0.5,0.5
3239,'2024/04/23 23:43:00:653',6,28,108,55,0,0.5,0.5
3240,'2024/04/23 23:43:00:685',6,28,108,55,0,0.5,0.5
3241,'2024/04/23 23:43:00:716',6,29,107,55,0,0.5,0.5
3242,'2024/04/23 23:43:00:749',6,29,107,55,0,0.5,0.5
3243,'2024/04/23 23:43:00:781',6,30,106,55,0,0.5,0.5
3244,'2024/04/23 23:43:00:820',6,30,106,55,0,0.5,0.5
3245,'2024/04/23 23:43:00:854',6,32,107,54,0,0.5,0.5
3246,'2024/04/23 23:43:00:885',6,32,107,54,0,0.5,0.5
3247,'2024/04/23 23:43:00:922',6,32,106,54,0,0.5,0.5
3248,'2024/04/23 23:43:00:957',6,32,106,54,0,0.5,0.5
3249,'2024/04/23 23:43:00:989',6,33,104,57,0,0.5,0.5
3250,'2024/04/23 23:43:01:024',6,33,104,57,0,0.5,0.5
3251,'2024/04/23 23:43:01:059',6,36,105,54,0,0.5,0.5
3252,'2024/04/23 23:43:01:090',6,36,105,54,0,0.5,0.5
3253,'2024/04/23 23:43:01:123',6,36,104,55,0,0.5,0.5
3254,'2024/04/23 23:43:01:153',6,36,104,55,0,0.5,0.5
3255,'2024/04/23 23:43:01:184',6,40,103,54,0,0.5,0.5
3256,'2024/04/23 23:43:01:216',6,40,103,54,0,0.5,0.5
3257,'2024/04/23 23:43:01:250',6,42,102,54,0,0.5,0.5
3258,'2024/04/23 23:43:01:292',6,42,102,54,0,0.5,0.5
3259,'2024/04/23 23:43:01:325',6,45,100,56,0,0.5,0.5
3260,'2024/04/23 23:43:01:360',6,45,100,56,0,0.5,0.5
3261,'2024/04/23 23:43:01:391',6,51,102,52,0,0.5,0.5
3262,'2024/04/23 23:43:01:422',6,51,102,52,0,0.5,0.5
3263,'2024/04/23 23:43:01:453',6,53,99,56,0,0.5,0.5
3264,'2024/04/23 23:43:01:486',6,53,99,56,0,0.5,0.5
3265,'2024/04/23 23:45:54:945',7,37,80,55,0.1,0.5,0.5
3266,'2024/04/23 23:45:54:987',7,37,80,54,0.1,0.5,0.5
3267,'2024/04/23 23:45:55:024',7,37,80,54,0.1,0.5,0.5
3268,'2024/04/23 23:45:55:061',7,37,80,55,0.1,0.5,0.5
3269,'2024/04/23 23:45:55:099',7,37,80,55,0.1,0.5,0.5
3270,'2024/04/23 23:45:55:136',7,36,79,57,0.1,0.5,0.5
3271,'2024/04/23 23:45:55:171',7,36,79,57,0.1,0.5,0.5
3272,'2024/04/23 23:45:55:206',7,37,79,55,0.1,0.5,0.5
3273,'2024/04/23 23:45:55:240',7,37,79,55,0.1,0.5,0.5
3274,'2024/04/23 23:45:55:274',7,37,80,55,0.1,0.5,0.5
3275,'2024/04/23 23:45:55:307',7,37,80,55,0.1,0.5,0.5
3276,'2024/04/23 23:45:55:341',7,34,77,59,0.1,0.5,0.5
3277,'2024/04/23 23:45:55:376',7,37,79,56,0.1,0.5,0.5
3278,'2024/04/23 23:45:55:410',7,37,79,56,0.1,0.5,0.5
3279,'2024/04/23 23:45:55:444',7,37,79,55,0.1,0.5,0.5
3280,'2024/04/23 23:45:55:476',7,37,79,55,0.1,0.5,0.5
3281,'2024/04/23 23:45:55:510',7,37,79,55,0.1,0.5,0.5
3282,'2024/04/23 23:45:55:545',7,38,81,54,0.1,0.5,0.5
3283,'2024/04/23 23:45:55:576',7,38,81,54,0.1,0.5,0.5
3284,'2024/04/23 23:45:55:610',7,37,80,55,0.1,0.5,0.5
3285,'2024/04/23 23:45:55:654',7,37,80,55,0.1,0.5,0.5
3286,'2024/04/23 23:45:55:684',7,37,79,57,0.1,0.5,0.5
3287,'2024/04/23 23:45:55:722',7,36,79,57,0.1,0.5,0.5
3288,'2024/04/23 23:45:55:754',7,36,79,57,0.1,0.5,0.5
3289,'2024/04/23 23:45:55:788',7,37,80,55,0.1,0.5,0.5
3290,'2024/04/23 23:45:55:819',7,37,80,55,0.1,0.5,0.5
3291,'2024/04/23 23:45:55:852',7,37,81,54,0.1,0.5,0.5
3292,'2024/04/23 23:45:55:884',7,37,81,54,0.1,0.5,0.5
3293,'2024/04/23 23:45:55:921',7,36,80,55,0.1,0.5,0.5
3294,'2024/04/23 23:45:55:953',7,36,80,55,0.1,0.5,0.5
3295,'2024/04/23 23:45:55:989',7,36,80,56,0.1,0.5,0.5
3296,'2024/04/23 23:45:56:021',7,36,80,56,0.1,0.5,0.5
3297,'2024/04/23 23:45:56:053',7,37,80,55,0.1,0.5,0.5
3298,'2024/04/23 23:45:56:086',7,37,80,55,0.1,0.5,0.5
3299,'2024/04/23 23:45:56:120',7,37,81,55,0.1,0.5,0.5
3300,'2024/04/23 23:45:56:153',7,37,81,55,0.1,0.5,0.5
3301,'2024/04/23 23:45:56:188',7,36,80,56,0.1,0.5,0.5
3302,'2024/04/23 23:45:56:222',7,36,80,56,0.1,0.5,0.5
3303,'2024/04/23 23:45:56:255',7,32,79,61,0.1,0.5,0.5
3304,'2024/04/23 23:45:56:289',7,32,79,61,0.1,0.5,0.5
3305,'2024/04/23 23:45:56:322',7,38,82,52,0.1,0.5,0.5
3306,'2024/04/23 23:45:56:356',7,38,82,52,0.1,0.5,0.5
3307,'2024/04/23 23:45:56:387',7,35,79,57,0.1,0.5,0.5
3308,'2024/04/23 23:45:56:420',7,35,79,57,0.1,0.5,0.5
3309,'2024/04/23 23:45:56:453',7,36,78,56,0.1,0.5,0.5
3310,'2024/04/23 23:45:56:486',7,36,78,56,0.1,0.5,0.5
3311,'2024/04/23 23:45:56:522',7,36,81,53,0.1,0.5,0.5
3312,'2024/04/23 23:45:56:556',7,36,81,53,0.1,0.5,0.5
3313,'2024/04/23 23:45:56:588',7,36,81,54,0.1,0.5,0.5
3314,'2024/04/23 23:45:56:622',7,36,81,54,0.1,0.5,0.5
3315,'2024/04/23 23:45:56:655',7,37,83,51,0.1,0.5,0.5
3316,'2024/04/23 23:45:56:687',7,37,83,51,0.1,0.5,0.5
3317,'2024/04/23 23:45:56:720',7,36,82,53,0.1,0.5,0.5
3318,'2024/04/23 23:45:56:759',7,36,82,53,0.1,0.5,0.5
3319,'2024/04/23 23:45:56:792',7,36,82,53,0.1,0.5,0.5
3320,'2024/04/23 23:45:56:825',7,36,82,53,0.1,0.5,0.5
3321,'2024/04/23 23:45:56:857',7,36,82,53,0.1,0.5,0.5
3322,'2024/04/23 23:45:56:890',7,36,82,53,0.1,0.5,0.5
3323,'2024/04/23 23:45:56:923',7,34,80,56,0.1,0.51,0.5
3324,'2024/04/23 23:45:56:956',7,34,80,56,0.1,0.51,0.5
3325,'2024/04/23 23:45:56:988',7,36,82,53,0.1,0.51,0.5
3326,'2024/04/23 23:45:57:021',7,36,82,53,0.1,0.51,0.5
3327,'2024/04/23 23:45:57:052',7,34,80,55,0.1,0.52,0.5
3328,'2024/04/23 23:45:57:085',7,34,80,55,0.1,0.52,0.5
3329,'2024/04/23 23:45:57:119',7,34,80,55,0.1,0.53,0.5
3330,'2024/04/23 23:45:57:153',7,34,80,55,0.1,0.53,0.5
3331,'2024/04/23 23:45:57:187',7,34,82,53,0.1,0.54,0.5
3332,'2024/04/23 23:45:57:227',7,34,82,53,0.1,0.54,0.5
3333,'2024/04/23 23:45:57:259',7,32,80,55,0.1,0.55,0.5
3334,'2024/04/23 23:45:57:293',7,32,80,55,0.1,0.55,0.5
3335,'2024/04/23 23:45:57:325',7,31,80,56,0.1,0.55,0.5
3336,'2024/04/23 23:45:57:360',7,31,80,56,0.1,0.56,0.5
3337,'2024/04/23 23:45:57:395',7,32,82,52,0.1,0.56,0.5
3338,'2024/04/23 23:45:57:431',7,32,82,52,0.1,0.56,0.5
3339,'2024/04/23 23:45:57:467',7,30,80,56,0.1,0.56,0.5
3340,'2024/04/23 23:45:57:503',7,30,80,56,0.1,0.56,0.5
3341,'2024/04/23 23:45:57:539',7,30,80,56,0.1,0.56,0.5
3342,'2024/04/23 23:45:57:571',7,30,80,56,0.1,0.56,0.5
3343,'2024/04/23 23:45:57:602',7,28,79,59,0.1,0.56,0.5
3344,'2024/04/23 23:45:57:636',7,28,79,59,0.1,0.57,0.5
3345,'2024/04/23 23:45:57:669',7,28,80,58,0.1,0.57,0.5
3346,'2024/04/23 23:45:57:702',7,28,80,58,0.1,0.57,0.5
3347,'2024/04/23 23:45:57:736',7,27,82,57,0.1,0.57,0.5
3348,'2024/04/23 23:45:57:770',7,27,82,57,0.1,0.57,0.5
3349,'2024/04/23 23:45:57:803',7,26,82,57,0.1,0.58,0.5
3350,'2024/04/23 23:45:57:836',7,25,82,59,0.1,0.58,0.5
3351,'2024/04/23 23:45:57:868',7,25,82,59,0.1,0.58,0.5
3352,'2024/04/23 23:45:57:902',7,25,82,59,0.1,0.58,0.5
3353,'2024/04/23 23:45:57:936',7,24,83,59,0.1,0.59,0.5
3354,'2024/04/23 23:45:57:970',7,24,83,59,0.1,0.59,0.5
3355,'2024/04/23 23:45:58:005',7,23,84,58,0.1,0.59,0.5
3356,'2024/04/23 23:45:58:036',7,23,84,58,0.1,0.59,0.5
3357,'2024/04/23 23:45:58:070',7,23,85,58,0.1,0.59,0.5
3358,'2024/04/23 23:45:58:102',7,23,85,58,0.1,0.6,0.5
3359,'2024/04/23 23:45:58:135',7,23,85,57,0.1,0.6,0.5
3360,'2024/04/23 23:45:58:166',7,23,85,57,0.1,0.6,0.5
3361,'2024/04/23 23:45:58:200',7,22,85,58,0.1,0.6,0.5
3362,'2024/04/23 23:45:58:234',7,22,85,58,0.1,0.61,0.5
3363,'2024/04/23 23:45:58:269',7,23,86,56,0.1,0.61,0.5
3364,'2024/04/23 23:45:58:300',7,23,86,56,0.1,0.61,0.5
3365,'2024/04/23 23:45:58:336',7,23,88,56,0.1,0.61,0.5
3366,'2024/04/23 23:45:58:370',7,23,88,56,0.1,0.62,0.5
3367,'2024/04/23 23:45:58:403',7,23,87,56,0.1,0.62,0.5
3368,'2024/04/23 23:45:58:434',7,23,87,56,0.1,0.63,0.5
3369,'2024/04/23 23:45:58:467',7,24,89,54,0.1,0.63,0.5
3370,'2024/04/23 23:45:58:503',7,24,89,54,0.1,0.63,0.5
3371,'2024/04/23 23:45:58:538',7,22,88,55,0.1,0.63,0.5
3372,'2024/04/23 23:45:58:575',7,22,88,55,0.1,0.64,0.5
3373,'2024/04/23 23:45:58:612',7,19,86,61,0.1,0.64,0.5
3374,'2024/04/23 23:45:58:647',7,19,86,61,0.1,0.64,0.5
3375,'2024/04/23 23:45:58:682',7,23,90,55,0.1,0.64,0.5
3376,'2024/04/23 23:45:58:716',7,23,90,55,0.1,0.64,0.5
3377,'2024/04/23 23:45:58:753',7,22,89,57,0.1,0.64,0.5
3378,'2024/04/23 23:45:58:791',7,20,87,61,0.1,0.64,0.5
3379,'2024/04/23 23:45:58:824',7,20,87,61,0.1,0.64,0.5
3380,'2024/04/23 23:45:58:859',7,20,88,60,0.1,0.64,0.5
3381,'2024/04/23 23:45:58:891',7,20,88,60,0.1,0.64,0.5
3382,'2024/04/23 23:45:58:924',7,21,89,59,0.1,0.64,0.5
3383,'2024/04/23 23:45:58:955',7,21,89,59,0.1,0.64,0.5
3384,'2024/04/23 23:45:58:989',7,21,90,57,0.1,0.64,0.5
3385,'2024/04/23 23:45:59:021',7,21,90,57,0.1,0.64,0.5
3386,'2024/04/23 23:45:59:052',7,21,90,57,0.1,0.64,0.5
3387,'2024/04/23 23:45:59:086',7,21,90,57,0.1,0.64,0.5
3388,'2024/04/23 23:45:59:118',7,19,89,60,0.1,0.64,0.5
3389,'2024/04/23 23:45:59:151',7,19,89,60,0.1,0.64,0.5
3390,'2024/04/23 23:45:59:185',7,21,90,58,0.1,0.64,0.5
3391,'2024/04/23 23:45:59:217',7,21,90,58,0.1,0.64,0.5
3392,'2024/04/23 23:45:59:250',7,21,91,56,0.1,0.64,0.5
3393,'2024/04/23 23:45:59:286',7,21,91,56,0.1,0.64,0.5
3394,'2024/04/23 23:45:59:319',7,18,89,63,0.1,0.65,0.5
3395,'2024/04/23 23:45:59:353',7,18,89,63,0.1,0.65,0.5
3396,'2024/04/23 23:45:59:386',7,21,93,57,0.1,0.65,0.5
3397,'2024/04/23 23:45:59:418',7,21,93,57,0.1,0.66,0.5
3398,'2024/04/23 23:45:59:453',7,21,93,57,0.1,0.66,0.5
3399,'2024/04/23 23:45:59:487',7,21,93,56,0.1,0.67,0.5
3400,'2024/04/23 23:45:59:519',7,20,92,57,0.1,0.67,0.5
3401,'2024/04/23 23:45:59:552',7,20,92,57,0.1,0.68,0.5
3402,'2024/04/23 23:45:59:586',7,20,92,58,0.1,0.68,0.5
3403,'2024/04/23 23:45:59:625',7,20,92,58,0.1,0.68,0.5
3404,'2024/04/23 23:45:59:667',7,21,93,57,0.1,0.69,0.5
3405,'2024/04/23 23:45:59:704',7,21,93,57,0.1,0.69,0.5
3406,'2024/04/23 23:45:59:743',7,21,93,56,0.1,0.69,0.5
3407,'2024/04/23 23:45:59:780',7,21,94,56,0.1,0.7,0.5
3408,'2024/04/23 23:45:59:819',7,21,94,56,0.1,0.7,0.5
3409,'2024/04/23 23:45:59:857',7,19,92,61,0.1,0.7,0.5
3410,'2024/04/23 23:45:59:889',7,19,92,61,0.1,0.7,0.5
3411,'2024/04/23 23:45:59:924',7,19,92,61,0.1,0.71,0.5
3412,'2024/04/23 23:45:59:958',7,19,92,61,0.1,0.71,0.5
3413,'2024/04/23 23:45:59:993',7,18,92,62,0.1,0.71,0.5
3414,'2024/04/23 23:46:00:039',7,18,92,62,0.1,0.71,0.5
3415,'2024/04/23 23:46:00:084',7,20,97,56,0.1,0.72,0.5
3416,'2024/04/23 23:46:00:118',7,18,96,60,0.1,0.72,0.5
3417,'2024/04/23 23:46:00:149',7,18,96,60,0.1,0.72,0.5
3418,'2024/04/23 23:46:00:184',7,19,96,61,0.1,0.72,0.5
3419,'2024/04/23 23:46:00:219',7,19,96,61,0.1,0.72,0.5
3420,'2024/04/23 23:46:00:250',7,19,96,61,0.1,0.72,0.5
3421,'2024/04/23 23:46:00:285',7,18,97,62,0.1,0.72,0.5
3422,'2024/04/23 23:46:00:316',7,17,97,62,0.1,0.72,0.5
3423,'2024/04/23 23:46:00:350',7,17,97,62,0.1,0.72,0.5
3424,'2024/04/23 23:46:00:383',7,22,100,55,0.1,0.73,0.5
3425,'2024/04/23 23:46:00:420',7,22,100,55,0.1,0.73,0.5
3426,'2024/04/23 23:46:00:451',7,18,100,59,0.1,0.73,0.5
3427,'2024/04/23 23:46:00:482',7,18,100,59,0.1,0.73,0.5
3428,'2024/04/23 23:46:00:518',7,19,100,58,0.1,0.73,0.5
3429,'2024/04/23 23:46:00:551',7,19,100,58,0.1,0.73,0.5
3430,'2024/04/23 23:46:00:586',7,18,100,59,0.1,0.73,0.5
3431,'2024/04/23 23:46:00:619',7,18,100,59,0.1,0.73,0.5
3432,'2024/04/23 23:46:00:652',7,18,100,59,0.1,0.74,0.5
3433,'2024/04/23 23:46:00:685',7,18,101,58,0.1,0.74,0.5
3434,'2024/04/23 23:46:00:721',7,20,103,56,0.1,0.75,0.5
3435,'2024/04/23 23:46:00:754',7,20,103,56,0.1,0.76,0.5
3436,'2024/04/23 23:46:00:789',7,18,101,59,0.1,0.76,0.5
3437,'2024/04/23 23:46:00:822',7,18,101,59,0.1,0.76,0.5
3438,'2024/04/23 23:46:00:853',7,16,101,62,0.1,0.76,0.5
3439,'2024/04/23 23:46:00:886',7,16,101,62,0.1,0.76,0.5
3440,'2024/04/23 23:46:00:924',7,16,100,61,0.1,0.76,0.5
3441,'2024/04/23 23:46:00:957',7,16,100,61,0.1,0.76,0.5
3442,'2024/04/23 23:46:00:988',7,16,102,61,0.1,0.76,0.5
3443,'2024/04/23 23:46:01:019',7,16,102,61,0.1,0.76,0.5
3444,'2024/04/23 23:46:01:053',7,16,102,61,0.1,0.76,0.5
3445,'2024/04/23 23:46:01:084',7,17,103,59,0.1,0.76,0.5
3446,'2024/04/23 23:46:01:119',7,17,103,58,0.1,0.76,0.5
3447,'2024/04/23 23:46:01:150',7,17,103,58,0.1,0.76,0.5
3448,'2024/04/23 23:46:01:186',7,15,103,61,0.1,0.76,0.5
3449,'2024/04/23 23:46:01:218',7,15,103,61,0.1,0.76,0.5
3450,'2024/04/23 23:46:01:253',7,15,104,60,0.1,0.76,0.5
3451,'2024/04/23 23:46:01:285',7,15,104,60,0.1,0.76,0.5
3452,'2024/04/23 23:46:01:318',7,17,106,57,0.1,0.76,0.5
3453,'2024/04/23 23:46:01:351',7,17,106,57,0.1,0.76,0.5
3454,'2024/04/23 23:46:01:386',7,16,105,59,0.1,0.76,0.5
3455,'2024/04/23 23:46:01:419',7,16,105,59,0.1,0.76,0.5
3456,'2024/04/23 23:46:01:453',7,16,105,59,0.1,0.76,0.5
3457,'2024/04/23 23:46:01:484',7,16,105,59,0.1,0.76,0.5
3458,'2024/04/23 23:46:01:518',7,16,107,59,0.1,0.76,0.5
3459,'2024/04/23 23:46:01:553',7,16,107,59,0.1,0.76,0.5
3460,'2024/04/23 23:46:01:589',7,17,107,57,0.1,0.76,0.5
3461,'2024/04/23 23:46:01:625',7,17,107,57,0.1,0.76,0.5
3462,'2024/04/23 23:46:01:657',7,16,106,61,0.1,0.76,0.5
3463,'2024/04/23 23:46:01:688',7,16,106,61,0.1,0.77,0.5
3464,'2024/04/23 23:46:01:722',7,15,106,64,0.1,0.78,0.5
3465,'2024/04/23 23:46:01:754',7,15,106,64,0.1,0.78,0.5
3466,'2024/04/23 23:46:01:790',7,16,107,61,0.1,0.78,0.5
3467,'2024/04/23 23:46:01:823',7,16,107,61,0.1,0.78,0.5
3468,'2024/04/23 23:46:01:856',7,16,107,61,0.1,0.78,0.5
3469,'2024/04/23 23:46:01:887',7,16,107,61,0.1,0.78,0.5
3470,'2024/04/23 23:46:01:920',7,19,111,55,0.1,0.78,0.5
3471,'2024/04/23 23:46:01:958',7,19,111,55,0.1,0.78,0.5
3472,'2024/04/23 23:46:01:990',7,19,110,56,0.1,0.78,0.5
3473,'2024/04/23 23:46:02:023',7,19,110,56,0.1,0.78,0.5
3474,'2024/04/23 23:46:02:056',7,16,108,61,0.1,0.78,0.5
3475,'2024/04/23 23:46:02:088',7,16,108,61,0.1,0.78,0.5
3476,'2024/04/23 23:46:02:120',7,18,109,57,0.1,0.78,0.5
3477,'2024/04/23 23:46:02:151',7,18,109,57,0.1,0.78,0.5
3478,'2024/04/23 23:46:02:184',7,18,110,57,0.1,0.78,0.5
3479,'2024/04/23 23:46:02:220',7,18,110,57,0.1,0.78,0.5
3480,'2024/04/23 23:46:02:251',7,18,108,58,0.1,0.78,0.5
3481,'2024/04/23 23:46:02:283',7,18,108,58,0.1,0.78,0.5
3482,'2024/04/23 23:46:02:317',7,18,109,58,0.1,0.78,0.5
3483,'2024/04/23 23:46:02:350',7,18,109,58,0.1,0.78,0.5
3484,'2024/04/23 23:46:02:385',7,17,108,59,0.1,0.78,0.5
3485,'2024/04/23 23:46:02:416',7,17,108,59,0.1,0.78,0.5
3486,'2024/04/23 23:46:02:450',7,19,109,58,0.1,0.78,0.5
3487,'2024/04/23 23:46:02:484',7,19,109,58,0.1,0.78,0.5
3488,'2024/04/23 23:46:02:516',7,17,107,62,0.1,0.78,0.5
3489,'2024/04/23 23:46:02:551',7,17,107,62,0.1,0.78,0.5
3490,'2024/04/23 23:46:02:584',7,19,111,59,0.1,0.78,0.5
3491,'2024/04/23 23:46:02:615',7,19,111,59,0.1,0.78,0.5
3492,'2024/04/23 23:46:02:651',7,19,111,59,0.1,0.78,0.5
3493,'2024/04/23 23:46:02:682',7,19,112,58,0.1,0.78,0.5
3494,'2024/04/23 23:46:02:715',7,19,112,58,0.1,0.78,0.5
3495,'2024/04/23 23:46:02:750',7,16,108,65,0.1,0.78,0.5
3496,'2024/04/23 23:46:02:786',7,19,112,61,0.1,0.78,0.5
3497,'2024/04/23 23:46:02:818',7,19,112,61,0.1,0.78,0.5
3498,'2024/04/23 23:46:02:850',7,17,111,64,0.1,0.78,0.5
3499,'2024/04/23 23:46:02:883',7,17,111,64,0.1,0.78,0.5
3500,'2024/04/23 23:46:02:916',7,18,114,61,0.1,0.78,0.5
3501,'2024/04/23 23:46:02:949',7,18,114,61,0.1,0.78,0.5
3502,'2024/04/23 23:46:02:982',7,22,118,55,0.1,0.78,0.5
3503,'2024/04/23 23:46:03:013',7,22,118,55,0.1,0.78,0.5
3504,'2024/04/23 23:46:03:045',7,22,118,55,0.1,0.78,0.5
3505,'2024/04/23 23:46:03:076',7,24,120,53,0.1,0.78,0.5
3506,'2024/04/23 23:46:03:110',7,24,120,53,0.1,0.78,0.5
3507,'2024/04/23 23:46:03:144',7,22,116,58,0.1,0.78,0.5
3508,'2024/04/23 23:46:03:176',7,22,116,58,0.1,0.78,0.5
3509,'2024/04/23 23:46:03:207',7,22,117,56,0.1,0.78,0.5
3510,'2024/04/23 23:46:03:240',7,22,117,56,0.1,0.79,0.5
3511,'2024/04/23 23:46:03:274',7,25,119,53,0.1,0.79,0.5
3512,'2024/04/23 23:46:03:307',7,25,119,53,0.1,0.79,0.5
3513,'2024/04/23 23:46:03:341',7,24,119,55,0.1,0.8,0.5
3514,'2024/04/23 23:46:03:378',7,21,115,60,0.1,0.8,0.5
3515,'2024/04/23 23:46:03:409',7,21,115,60,0.1,0.8,0.5
3516,'2024/04/23 23:46:03:444',7,21,115,60,0.1,0.8,0.5
3517,'2024/04/23 23:46:03:475',7,24,118,55,0.1,0.8,0.5
3518,'2024/04/23 23:46:03:506',7,24,118,55,0.1,0.8,0.5
3519,'2024/04/23 23:46:03:537',7,21,119,58,0.1,0.8,0.5
3520,'2024/04/23 23:46:03:568',7,21,119,58,0.1,0.8,0.5
3521,'2024/04/23 23:46:03:600',7,20,118,60,0.1,0.8,0.5
3522,'2024/04/23 23:46:03:632',7,20,118,60,0.1,0.8,0.5
3523,'2024/04/23 23:46:03:665',7,20,117,60,0.1,0.8,0.5
3524,'2024/04/23 23:46:03:701',7,20,117,60,0.1,0.8,0.5
3525,'2024/04/23 23:46:03:734',7,20,119,59,0.1,0.8,0.5
3526,'2024/04/23 23:46:03:768',7,20,119,59,0.1,0.8,0.5
3527,'2024/04/23 23:46:03:803',7,20,117,61,0.1,0.8,0.5
3528,'2024/04/23 23:46:03:834',7,20,117,61,0.1,0.8,0.5
3529,'2024/04/23 23:46:03:866',7,20,117,61,0.1,0.8,0.5
3530,'2024/04/23 23:46:03:900',7,20,117,61,0.1,0.81,0.5
3531,'2024/04/23 23:46:03:936',7,20,117,61,0.1,0.81,0.5
3532,'2024/04/23 23:46:03:970',7,20,117,61,0.1,0.82,0.5
3533,'2024/04/23 23:46:04:001',7,20,121,56,0.1,0.83,0.5
3534,'2024/04/23 23:46:04:035',7,20,121,56,0.1,0.83,0.5
3535,'2024/04/23 23:46:04:068',7,18,120,60,0.1,0.83,0.5
3536,'2024/04/23 23:46:04:099',7,18,120,60,0.1,0.83,0.5
3537,'2024/04/23 23:46:04:134',7,19,120,60,0.1,0.83,0.5
3538,'2024/04/23 23:46:04:166',7,19,120,60,0.1,0.83,0.5
3539,'2024/04/23 23:46:04:199',7,19,120,59,0.1,0.83,0.5
3540,'2024/04/23 23:46:04:233',7,19,120,59,0.1,0.83,0.5
3541,'2024/04/23 23:46:04:267',7,20,121,58,0.1,0.83,0.5
3542,'2024/04/23 23:46:04:301',7,20,121,58,0.1,0.83,0.5
3543,'2024/04/23 23:46:04:333',7,21,121,57,0.1,0.83,0.5
3544,'2024/04/23 23:46:04:365',7,21,121,57,0.1,0.83,0.5
3545,'2024/04/23 23:46:04:402',7,20,120,59,0.1,0.83,0.5
3546,'2024/04/23 23:46:04:432',7,20,120,59,0.1,0.83,0.5
3547,'2024/04/23 23:46:04:468',7,22,119,58,0.1,0.83,0.5
3548,'2024/04/23 23:46:04:500',7,22,119,58,0.1,0.83,0.5
3549,'2024/04/23 23:46:04:532',7,23,119,59,0.1,0.83,0.5
3550,'2024/04/23 23:46:04:567',7,23,119,59,0.1,0.83,0.5
3551,'2024/04/23 23:46:04:604',7,25,119,58,0.1,0.83,0.5
3552,'2024/04/23 23:46:04:650',7,25,119,58,0.1,0.83,0.5
3553,'2024/04/23 23:46:04:693',7,25,118,59,0.1,0.83,0.5
3554,'2024/04/23 23:46:04:735',7,23,119,60,0.1,0.83,0.5
3555,'2024/04/23 23:46:04:777',7,23,119,60,0.1,0.83,0.5
3556,'2024/04/23 23:46:04:823',7,25,118,59,0.1,0.83,0.5
3557,'2024/04/23 23:46:04:856',7,27,122,54,0.1,0.83,0.5
3558,'2024/04/23 23:46:04:902',7,27,122,54,0.1,0.83,0.5
3559,'2024/04/23 23:46:04:941',7,27,122,55,0.1,0.83,0.5
3560,'2024/04/23 23:46:04:986',7,26,123,56,0.1,0.83,0.5
3561,'2024/04/23 23:46:05:021',7,26,123,56,0.1,0.83,0.5
